endTime,artistName,trackName,msPlayed
2020-02-23 22:12,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,209536
2020-02-23 23:26,Beyoncé,I Been On - Homecoming Live Bonus Track,93013
2020-02-24 00:06,Bodega Boys,Episode 30: Satan's Dizck,1129408
2020-02-24 03:14,Bodega Boys,Episode 30: Satan's Dizck,881173
2020-02-24 12:24,J. Cole,Mo Money (Interlude),1834
2020-02-24 12:24,Bodega Boys,Episode 30: Satan's Dizck,3302762
2020-02-24 12:28,Tory Lanez,Jerry Sprunger (with T-Pain),233546
2020-02-24 12:33,Childish Gambino,Redbone,293057
2020-02-24 12:34,Future,March Madness,1557
2020-02-24 12:34,Kodak Black,Identity Theft,69951
2020-02-24 12:35,Gunna,Yao Ming,51242
2020-02-24 12:35,Terrell Grice,Mercy,25365
2020-02-24 12:44,Donnie McClurkin,Great Is Your Mercy - Live,484640
2020-02-24 12:48,Trey McLaughlin & The Sounds of Zamar,My Soul Loves Jesus,282985
2020-02-24 12:54,Kirk Franklin,Hosanna,348078
2020-02-24 12:55,Donnie McClurkin,Victory Chant (Hail Jesus),33387
2020-02-24 12:55,The Howard Gospel Choir,Even Me,37034
2020-02-24 13:01,Byron Cage,I Can't Hold It,325141
2020-02-24 13:06,Travis Greene,Intentional,309600
2020-02-24 13:09,JJ Hairston,"Incredible God, Incredible Praise",160769
2020-02-24 13:13,CeCe Winans,King Of Kings (He's A Wonder),264893
2020-02-24 13:19,Donald Lawrence,The Gift,1898
2020-02-24 13:19,Terrell Grice,Nobody Else Gonna Get My Love,6863
2020-02-24 13:19,Maranatha! Gospel,I Love You Lord Today,576
2020-02-24 13:19,The HamilTones,HWY 74,170
2020-02-24 13:19,Kirk Franklin,Why We Sing,354186
2020-02-24 13:19,Donnie McClurkin,Great Is Your Mercy - Live,1066
2020-02-24 13:24,Trey McLaughlin & The Sounds of Zamar,My Soul Loves Jesus,282985
2020-02-24 13:24,Kierra Sheard,Free - Live,7906
2020-02-24 13:31,Yolanda Adams,In the Midst of It All,417706
2020-02-24 13:35,The Potter's House Denver Choir,The Best Day of My Life,270367
2020-02-24 13:43,Tamela Mann,Change Me,366319
2020-02-24 13:44,JJ Hairston,You Deserve It (feat. Bishop Cortez Vaughn),6617
2020-02-24 13:44,William Murphy,Praise Is What I Do - Live,2321
2020-02-24 13:44,Norman Hutchins,God's Got a Blessing (with My Name on It!),5976
2020-02-24 13:44,Terrell Grice,Welcome to the Cookout,1834
2020-02-24 13:48,Jason Nelson,Nothing Without You,279545
2020-02-24 13:48,Kevin Davidson & The Voices,Fight On,3552
2020-02-24 14:00,Donnie McClurkin,Only You Are Holy,682262
2020-02-24 14:06,Byron Cage,The Presence of the Lord Is Here,395706
2020-02-24 14:07,Travis Greene,Made A Way,36076
2020-02-24 14:22,Young Thug,Die Today,10133
2020-02-24 14:22,Casanova,Coming Home (feat. Chris Brown),139712
2020-02-24 14:25,Young Thug,Die Today,180506
2020-02-24 14:27,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],1205
2020-02-24 14:27,Young Thug,Diamonds (feat. Gunna),115291
2020-02-24 14:27,Young Thug,Jumped Out the Window,5738
2020-02-24 14:27,Young Thug,The London (feat. J. Cole & Travis Scott),1173
2020-02-24 14:27,Young Thug,Big Tipper (feat. Lil Keed),725
2020-02-24 14:30,Young Thug,Hot (feat. Gunna),193026
2020-02-24 14:34,Young Thug,Just How It Is,207133
2020-02-24 14:37,Young Thug,Surf (feat. Gunna),184093
2020-02-24 14:40,Young Thug,Pussy,3221
2020-02-24 14:40,Young Thug,Circle Of Bosses (feat. Quavo),179466
2020-02-24 14:40,Young Thug,I'm Scared (feat. 21 Savage & Doe Boy),33106
2020-02-24 14:44,Young Thug,Light It Up,209253
2020-02-24 14:46,Young Thug,Sup Mate (feat. Future),141137
2020-02-24 14:49,Young Thug,Bad Bad Bad (feat. Lil Baby),149040
2020-02-24 14:49,Young Thug,Ecstasy (feat. Machine Gun Kelly),10982
2020-02-24 14:51,Young Thug,Lil Baby,113418
2020-02-24 14:51,Young Thug,Boy Back (feat. NAV),1013
2020-02-24 14:51,Young Thug,What's the Move (feat. Lil Uzi Vert),757
2020-02-24 14:51,Young Thug,Cartier Gucci Scarf (feat. Lil Duke),74
2020-02-24 14:51,Young Thug,Mannequin Challenge (feat. Juice WRLD),0
2020-02-24 14:51,Young Thug,I Bought Her (feat. Lil Duke),746
2020-02-24 14:54,Young Thug,Millions,157520
2020-02-24 14:56,Young Thug,Hop Off A Jet (feat. Travis Scott),174066
2020-02-24 14:59,Young Thug,Circle Of Bosses (feat. Quavo),179466
2020-02-24 15:15,Young Thug,Millions,227718
2020-02-24 15:17,Roddy Ricch,The Box,842
2020-02-24 15:17,Kodak Black,Calling My Spirit,703
2020-02-24 15:17,Lil Baby,Drip Too Hard (Lil Baby & Gunna),1002
2020-02-24 15:17,Pop Smoke,Shake The Room (feat. Quavo),124689
2020-02-24 15:17,NAV,Tap (feat. Meek Mill),778
2020-02-24 15:56,Kodak Black,Calling My Spirit,7040
2020-02-24 15:58,Young Thug,Halftime,1141
2020-02-24 15:58,Lil Baby,Drip Too Hard (Lil Baby & Gunna),134741
2020-02-24 15:58,Metro Boomin,10 Freaky Girls (with 21 Savage),1024
2020-02-24 18:17,Migos,Fight Night,0
2020-02-24 18:17,Migos,Notice Me,7805
2020-02-24 18:17,Offset,Clout (feat. Cardi B),746
2020-02-24 18:17,Young Thug,Daddy's Birthday,864
2020-02-24 18:17,Trippie Redd,6 Kiss,0
2020-02-24 18:17,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),172320
2020-02-24 18:17,Gucci Mane,Big Booty (feat. Megan Thee Stallion),949
2020-02-24 18:17,Young Thug,Just How It Is,0
2020-02-24 18:19,21 Savage,ball w/o you,77685
2020-02-24 18:19,Flipp Dinero,How I Move (feat. Lil Baby),736
2020-02-24 18:21,Young Thug,Millions,157520
2020-02-24 18:22,Takeoff,Casper,0
2020-02-24 18:22,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0
2020-02-24 18:22,Migos,Give No Fxk,671
2020-02-24 18:22,Roddy Ricch,Big Stepper,10
2020-02-24 18:22,Young Thug,Climax (feat. 6lack),0
2020-02-24 18:22,Mustard,Pure Water (with Migos),757
2020-02-24 18:22,Future,Life Is Good (feat. Drake),640
2020-02-24 18:22,Young Thug,Now (feat. 21 Savage),256
2020-02-24 18:22,Playboi Carti,Love Hurts (feat. Travis Scott),0
2020-02-24 18:22,Lil Baby,Yes Indeed,746
2020-02-24 18:22,Lil Baby,Sum 2 Prove,28945
2020-02-24 18:22,Young Thug,Mannequin Challenge (feat. Juice WRLD),0
2020-02-24 18:22,A$AP Ferg,Jet Lag,0
2020-02-24 18:22,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",736
2020-02-24 22:23,Pop Smoke,Dior,5808
2020-02-24 22:30,Yella Beezy,Bacc at it Again,38730
2020-02-24 22:30,Travis Greene,Made A Way,812
2020-02-24 22:33,Young Thug,Millions,157520
2020-02-24 22:37,Lil' Kim,Crush on You (feat. Lil' Cease) - Remix,232934
2020-02-24 22:40,T-Pain,I'm Sprung,217849
2020-02-24 22:40,Gunna,Baby Birkin,1230
2020-02-24 22:42,PJ Morton,How Deep Is Your Love (feat. Yebba) - Live,2391
2020-02-24 22:42,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),3297
2020-02-24 22:42,Young Thug,Hop Off A Jet (feat. Travis Scott),1137
2020-02-24 22:42,Quality Control,Double Trouble (Quavo feat. Meek Mill),24706
2020-02-24 22:42,Young Thug,Bad Bad Bad (feat. Lil Baby),88955
2020-02-24 22:42,Eminem,In Too Deep,1555
2020-02-24 22:44,Quality Control,Big Rocks (Offset feat. Young Thug),1207
2020-02-24 22:44,Gunna,Who You Foolin,1230
2020-02-24 22:44,Wale,On Chill (feat. Jeremih),77786
2020-02-24 22:46,Amber Mark,Lose My Cool,126130
2020-02-24 22:46,Chance the Rapper,How Great (feat. Jay Electronica & My cousin Nicole),7244
2020-02-24 22:51,Sunday Service Choir,More Than Anything,275527
2020-02-24 22:56,Sunday Service Choir,Total Praise,1462
2020-02-24 22:56,Jonathan Nelson,My Name is Victory,9520
2020-02-24 22:56,Byron Cage,Broken But I'm Healed,2600
2020-02-24 22:56,Sunday Service Choir,Revelations 19:1,317416
2020-02-24 23:02,Todd Dulaney,Your Great Name,333831
2020-02-25 02:47,Anthem Lights,Easter Medley: Because He Lives / My Redeemer Lives / Arise My Love,2069
2020-02-25 02:47,Donnie McClurkin,My Help (Live),9216
2020-02-25 02:47,Geoffrey Golden,All of My Help,5013
2020-02-25 02:47,Marvia Providence,My Help (Cometh from the Lord),3605
2020-02-25 02:48,Donnie McClurkin,My Help (Live),3285
2020-02-25 02:48,Mattoon Youth Choir,"Oh Lord, How Excellent - The Almighty Reigns",7808
2020-02-25 02:48,Jackie Gouche,My Help,17728
2020-02-25 02:50,David Nevue,My Hope Is Built On Nothing Less,1813
2020-02-25 02:50,Sovereign Grace Music,My Hope Is Built On Nothing Less - Live,3733
2020-02-25 02:50,Shekinah Glory Ministry,Yes (feat. Valencia Lacy),4309
2020-02-25 02:50,Norton Hall Band,My Hope Is Built / The Solid Rock,5312
2020-02-25 02:53,Hymns on Piano,My Hope Is Built On Nothing Less (The Solid Rock),2176
2020-02-25 02:53,Rev. Timothy Wright,My Hope Is Built,12970
2020-02-25 02:54,Joshua's Troop,Jesus Will,2048
2020-02-25 02:54,Chance the Rapper,How Great (feat. Jay Electronica & My cousin Nicole),6528
2020-02-25 04:51,Chicago's One Accord,I'm Looking For a Miracle,3456
2020-02-25 04:51,The Clark Sisters,My Mind Is Made Up,3520
2020-02-25 04:57,Allyn Johnson & Divine Order,I'm Looking for A Miracle,59989
2020-02-25 04:58,Todd Dulaney,Your Great Name,101781
2020-02-25 05:02,Ricky Dillard & New G,There Is No Way,227285
2020-02-25 05:07,Trey McLaughlin & The Sounds of Zamar,Holy Is the Lamb (feat. Shawna Harris),303387
2020-02-25 05:14,Donnie McClurkin,Only You Are Holy,414466
2020-02-25 05:20,VaShawn Mitchell,His Blood Still Works,284708
2020-02-25 12:32,Bodega Boys,Episode 32: For the Hive,1512682
2020-02-25 12:39,True Crime Obsessed,122: A Tale of Two Thieves,388160
2020-02-25 12:43,Whitney Houston,It's Not Right But It's Okay,292400
2020-02-25 12:49,K-Ci & JoJo,All My Life,331240
2020-02-25 12:52,Wiki,Elixir,152093
2020-02-25 12:54,Beyoncé,MOOD 4 EVA (feat. Oumou Sangaré),159961
2020-02-25 12:57,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),172320
2020-02-25 12:59,Teedra Moses,Be Your Girl (Kaytranada Edition),1130
2020-02-25 12:59,Beyoncé,NILE,91116
2020-02-25 12:59,Beyoncé,MOOD 4 EVA (feat. Oumou Sangaré),1429
2020-02-25 12:59,Flipp Dinero,Time Goes Down,1088
2020-02-25 12:59,Gunna,Drip or Drown,831
2020-02-25 12:59,Wiki,Elixir,1215
2020-02-25 12:59,Lil Baby,Yes Indeed,5077
2020-02-25 13:02,Megan Thee Stallion,Freak Nasty,173798
2020-02-25 13:06,Rich The Kid,Lost It (feat. Quavo & Offset),272152
2020-02-25 13:10,Future,Mask Off,204600
2020-02-25 13:13,Quality Control,Virgil,170935
2020-02-25 13:16,Burna Boy,Ye,231618
2020-02-25 13:20,Masego,Navajo,194157
2020-02-25 13:22,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2020-02-25 13:28,K-Ci & JoJo,All My Life,331240
2020-02-25 13:31,Beyoncé,OTHERSIDE,219991
2020-02-25 13:35,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220
2020-02-25 13:38,Travis Scott,HIGHEST IN THE ROOM,175720
2020-02-25 13:42,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2020-02-25 13:46,Young M.A,BIG,225919
2020-02-25 13:49,DaBaby,BOP,159714
2020-02-25 13:51,DaBaby,VIBEZ,144935
2020-02-25 13:58,Lil Yachty,Get Dripped (feat. Playboi Carti),158769
2020-02-25 14:01,Xavier Omär,The Title,178707
2020-02-25 14:04,Quality Control,Bless Em (Takeoff feat. Travis Scott),180446
2020-02-25 14:05,Kid Ink,Bats Fly (feat. Rory Fresco),48326
2020-02-25 14:08,Quality Control,100 Racks (Offset feat. Playboi Carti),157645
2020-02-25 14:09,Roddy Ricch,Out Tha Mud,61538
2020-02-25 14:13,Kanye West,On God,2809
2020-02-25 14:13,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",10565
2020-02-25 14:13,SAINt JHN,Roses,12353
2020-02-25 14:13,Tory Lanez,Jerry Sprunger (with T-Pain),233546
2020-02-25 14:13,Chris Brown,Indigo,5178
2020-02-25 14:16,Lil Mosey,G Walk (with Chris Brown),1904
2020-02-25 14:16,Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),128409
2020-02-25 14:16,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",510
2020-02-25 14:16,Pop Smoke,Welcome To The Party,3784
2020-02-25 14:16,Rick Ross,Gold Roses (feat. Drake),1996
2020-02-25 14:16,Tory Lanez,Broke Leg (with Quavo & Tyga),1323
2020-02-25 14:16,Baby Keem,ORANGE SODA,1625
2020-02-25 14:16,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",1904
2020-02-25 14:16,Don Toliver,Best You Had,1764
2020-02-25 14:16,Chance the Rapper,Handsome,2585
2020-02-25 14:16,Future,100 Shooters (feat. Meek Mill),33831
2020-02-25 14:16,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",1462
2020-02-25 14:16,Young Thug,The London (feat. J. Cole & Travis Scott),1532
2020-02-25 14:17,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2391
2020-02-25 14:17,Yella Beezy,Restroom Occupied (feat. Chris Brown),1695
2020-02-25 14:17,Russ,BEST ON EARTH (feat. BIA) - Bonus,3924
2020-02-25 14:20,Mustard,Ballin' (with Roddy Ricch),180434
2020-02-25 14:20,Maxo Kream,She Live (feat. Megan Thee Stallion),1253
2020-02-25 14:20,21 Savage,ball w/o you,31648
2020-02-25 14:20,ScHoolboy Q,CrasH,2786
2020-02-25 14:20,Quality Control,Stripper Bowl,2136
2020-02-25 14:20,Chance the Rapper,GRoCERIES,2275
2020-02-25 14:20,Lil Wayne,Mrs. Officer,1857
2020-02-25 14:20,Cordae,RNP (feat. Anderson .Paak),1439
2020-02-25 14:20,Young Thug,Hot (feat. Gunna),1736
2020-02-25 14:22,GoldLink,Got Friends,85588
2020-02-25 15:37,True Crime Obsessed,122: A Tale of Two Thieves,3812491
2020-02-25 15:37,The Joe Budden Podcast with Rory & Mal..,"Episode 308 | ""Fleeced""",4522
2020-02-25 16:09,Yungeen Ace,Bad Bitch,8576
2020-02-25 16:09,Bodega Boys,Episode 32: For the Hive,855376
2020-02-25 16:10,SiR,Mood (feat. Zacari),16789
2020-02-25 16:12,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),172320
2020-02-25 16:13,Kodak Black,Because Of You,298
2020-02-25 16:13,Young M.A,BIG,1471
2020-02-25 16:13,Dom Kennedy,When I Come Around,1130
2020-02-25 16:13,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),12001
2020-02-25 16:13,Nipsey Hussle,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),842
2020-02-25 16:13,Summer Walker,Session 32,693
2020-02-25 16:13,GoldLink,Days Like This (feat. Khalid),26560
2020-02-25 16:14,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),42
2020-02-25 16:14,Cordae,RNP (feat. Anderson .Paak),70965
2020-02-25 16:14,J Hus,Big Conspiracy (feat. iceè tgm),1632
2020-02-25 16:15,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),10634
2020-02-25 16:19,GoldLink,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",240375
2020-02-25 16:22,J Hus,Big Conspiracy (feat. iceè tgm),218680
2020-02-25 16:27,Jacquees,"Verify (feat. Young Thug, Gunna)",19567
2020-02-25 16:27,K CAMP,Can't Get Enough,682
2020-02-25 16:27,Lil Wayne,Mrs. Officer,286906
2020-02-25 16:27,Jacquees,"Hot For Me (feat. Lil Keed, Lil Gotit)",1482
2020-02-25 16:28,Don Toliver,No Idea,1471
2020-02-25 16:28,Jeremih,The Light,191
2020-02-25 16:31,Jeremih,The Light,180026
2020-02-25 16:33,Don Toliver,No Idea,153750
2020-02-25 16:35,Wale,Love... (Her Fault) [feat. Bryson Tiller],1002
2020-02-25 16:35,Smino,Wild Irish Roses,0
2020-02-25 16:35,Future,The Percocet & Stripper Joint,480
2020-02-25 16:35,GoldLink,Got Friends,1013
2020-02-25 16:35,EARTHGANG,Proud Of U (feat. Young Thug),0
2020-02-25 16:35,Rick Ross,Summer Reign (feat. Summer Walker),1205
2020-02-25 16:35,Fabolous,Into You (feat. Tamia),117436
2020-02-25 16:35,2 Chainz,Dead Man Walking (feat. Future),1258
2020-02-25 16:39,Bas,Tribe (with J. Cole),238053
2020-02-25 16:44,Tory Lanez,Jerry Sprunger (with T-Pain),233546
2020-02-25 16:44,Tyla Yaweh,I Think I Luv Her (feat. YG),4296
2020-02-25 16:46,Gunna,Who You Foolin,151539
2020-02-25 16:49,DaBaby,BOP,159714
2020-02-25 18:16,Wale,On Chill (feat. Jeremih),424386
2020-02-25 18:19,Pop Smoke,Welcome To The Party,214960
2020-02-25 18:21,Jacquees,Your Peace (feat. Lil Baby),95274
2020-02-25 18:24,Gunna,Top Off,197420
2020-02-25 18:28,Meek Mill,24/7 (feat. Ella Mai),221522
2020-02-25 18:37,John Legend,So High - Single Version,0
2020-02-25 18:37,Erykah Badu,Bag Lady,661
2020-02-25 18:37,India.Arie,Video,586
2020-02-25 18:37,Destiny's Child,"Bills, Bills, Bills (Official Video) - #1's Edit",0
2020-02-25 18:37,Quincy Jones,I'll Be Good To You,0
2020-02-25 18:37,TLC,Unpretty,671
2020-02-25 18:37,Maxwell,Pretty Wings - uncut,2325
2020-02-25 18:37,Pardison Fontaine,Take It Down (feat. Offset),106073
2020-02-25 18:37,Keith Sweat,Twisted,469
2020-02-25 18:37,Beyoncé,Rocket,0
2020-02-25 18:37,Alicia Keys,No One,1461
2020-02-25 18:37,Zhané,Hey Mr. D.J. - Original Mix - Edit,0
2020-02-25 18:37,Johnny Gill,"My, My, My",0
2020-02-25 18:37,Jodeci,Forever My Lady,0
2020-02-25 18:42,Lil' Kim,The Jump Off,114427
2020-02-25 18:42,Lil' Kim,The Jump Off,4416
2020-02-25 22:13,Lil' Kim,The Jump Off,229024
2020-02-25 22:14,Maxo Kream,Meet Again,800
2020-02-25 22:14,Lil' Kim,"Heavenly Father (feat. ""Big Hill"")",19377
2020-02-25 22:14,Lil' Kim,Hold It Now (feat. Havoc) - With Radio Interlude,1013
2020-02-25 22:14,Destiny's Child,Dangerously In Love,7189
2020-02-25 22:14,Beyoncé,6 Inch (feat. The Weeknd),5749
2020-02-25 22:14,Teyana Taylor,How You Want It?,3146
2020-02-25 22:17,Lupe Fiasco,Superstar (feat. Matthew Santos),640
2020-02-25 22:17,Missy Elliott,Get Ur Freak On,1664
2020-02-25 22:17,Quality Control,Movin’ Up,0
2020-02-25 22:17,Rich The Kid,Plug Walk,0
2020-02-25 22:17,Offset,Legacy (feat. Travis Scott & 21 Savage),0
2020-02-25 22:17,Quality Control,Longtime (24Heavy feat. Young Thug),0
2020-02-25 22:17,Don Toliver,Can't Feel My Legs,0
2020-02-25 22:17,Offset,Red Room,0
2020-02-25 22:17,Gunna,3 Headed Snake (feat. Young Thug),0
2020-02-25 22:17,Quality Control,Frosted Flakes,1109
2020-02-25 22:17,Kanye West,Love Lockdown,0
2020-02-25 22:17,Ludacris,Stand Up,0
2020-02-25 22:17,Quavo,WORKIN ME,148714
2020-02-25 22:17,Tee Grizzley,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),0
2020-02-25 22:17,Jordin Sparks,No Air (feat. Chris Brown),0
2020-02-25 22:17,Lil Yachty,Yacht Club (feat. Juice WRLD),0
2020-02-25 22:17,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",0
2020-02-25 22:17,Key Glock,Russian Cream,0
2020-02-25 22:17,Lil Keed,HBS,0
2020-02-25 22:17,Moneybagg Yo,Real Luv (feat. Summer Walker),0
2020-02-25 22:17,Rich The Kid,Save That,0
2020-02-25 22:17,Rich The Kid,Save That,10112
2020-02-25 22:17,Stunna 4 Vegas,DO DAT (feat. DaBaby & Lil Baby),778
2020-02-25 22:17,Quality Control,Fu*k Dat Ni**a,0
2020-02-25 22:17,Calboy,Envy Me,0
2020-02-25 22:17,Stunna 4 Vegas,Sticks (feat. DaBaby),330
2020-02-25 22:17,Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,0
2020-02-25 22:17,Metro Boomin,Don't Come Out The House (with 21 Savage),0
2020-02-25 22:17,Rich The Kid,Splashin,0
2020-02-25 22:17,Don Toliver,Best You Had,437
2020-02-25 22:17,Moneybagg Yo,1 2 3 (feat. Blac Youngsta),0
2020-02-25 22:17,Lil Keed,Pull Up (feat. Lil Uzi Vert & YNW Melly),0
2020-02-25 22:17,Quality Control,Virgil,330
2020-02-25 22:17,Moneybagg Yo,Protect Da Brand (feat. DaBaby),0
2020-02-25 22:17,Gunna,Speed It Up,0
2020-02-25 22:17,PnB Rock,I Like Girls (feat. Lil Skies),0
2020-02-25 22:17,PnB Rock,I Like Girls (feat. Lil Skies),191
2020-02-25 22:17,Calboy,"Chariot (feat. Meek Mill, Lil Durk & Young Thug)",0
2020-02-25 22:17,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",735
2020-02-25 22:18,Pop Smoke,Wolves (with NAV),0
2020-02-25 22:18,Lil Wayne,"I Do It (ft. Big Sean, Lil Baby)",1013
2020-02-25 22:18,YFN Lucci,Shake Sumn (feat. City Girls & Yo Gotti),693
2020-02-25 22:18,Lil Tecca,IDK,0
2020-02-25 22:18,Lil Wayne,T.O. (ft. O.T. Genasis),800
2020-02-25 22:18,T.R.U.,Virgil Discount,3722
2020-02-25 22:18,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),0
2020-02-25 22:18,Tory Lanez,K Lo K (feat. Fivio Foreign),0
2020-02-25 22:18,Bankroll Freddie,Backend,970
2020-02-25 22:18,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,650
2020-02-25 22:18,Tory Lanez,Broke In A Minute,0
2020-02-25 22:18,24kGoldn,VALENTINO,13184
2020-02-25 22:18,Juice WRLD,Bandit (with YoungBoy Never Broke Again),736
2020-02-25 22:18,Flo Milli,My Attitude,703
2020-02-25 22:18,Kamaiyah,Set It Up,0
2020-02-25 22:18,Roddy Ricch,Boom Boom Room,0
2020-02-25 22:18,SOB X RBE,My Chain,0
2020-02-25 22:18,PnB Rock,Ordinary (feat. Pop Smoke),28597
2020-02-25 22:18,Yo Gotti,Weekend (feat. Moneybagg Yo),874
2020-02-25 22:19,Pop Smoke,Foreigner (feat. A Boogie Wit da Hoodie),394
2020-02-25 22:19,Bankroll Freddie,Drip Like Dis,885
2020-02-25 22:19,REASON,Show Stop,597
2020-02-25 22:19,Trippie Redd,YELL OH,181
2020-02-25 22:19,K CAMP,Lottery (Renegade),480
2020-02-25 22:19,G Herbo,In This Bitch,16554
2020-02-25 22:19,Chief Keef,Kobe,448
2020-02-25 22:19,Roddy Ricch,Start Wit Me (feat. Gunna),416
2020-02-25 22:19,Blueface,Obama (feat. DaBaby),565
2020-02-25 22:19,Fivio Foreign,Big Drip,874
2020-02-25 22:22,Stunna 4 Vegas,UP THE SMOKE (with Offset),188106
2020-02-25 22:25,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),172320
2020-02-25 22:29,Young M.A,Stubborn Ass,0
2020-02-25 22:29,Gucci Mane,Hands Off (feat. Jeremih),0
2020-02-25 22:29,DJ Drama,Nasty,0
2020-02-25 22:29,2 Chainz,It's A Vibe,853
2020-02-25 22:29,Brent Faiyaz,Gang Over Luv,0
2020-02-25 22:29,Yella Beezy,Bacc at it Again,198082
2020-02-25 22:29,Ty Dolla $ign,Purple Emoji (feat. J. Cole),1322
2020-02-25 22:29,Migos,Say Sum,5440
2020-02-25 22:29,Big Sean,Bezerk (feat. A$AP Ferg),714
2020-02-25 22:29,Guapdad 4000,Gucci Pajamas (feat. Chance the Rapper and Charlie Wilson),800
2020-02-25 22:29,Bow Wow,Shortie Like Mine,746
2020-02-25 22:29,Rick Ross,Summer Reign (feat. Summer Walker),778
2020-02-25 22:29,Jhené Aiko,Wasted Love Freestyle,0
2020-02-25 22:29,Gucci Mane,Big Booty (feat. Megan Thee Stallion),831
2020-02-25 22:29,Tory Lanez,Beauty In The Benz (feat. Snoop Dogg),0
2020-02-25 22:29,Jacquees,"Hot For Me (feat. Lil Keed, Lil Gotit)",1066
2020-02-25 22:29,Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),0
2020-02-25 22:33,Tee Grizzley,First Day Out,254693
2020-02-25 22:37,Migos,Deadz (feat. 2 Chainz),219974
2020-02-25 22:41,Future,Mask Off,204600
2020-02-25 22:41,Kendrick Lamar,HUMBLE.,3038
2020-02-25 22:44,Yo Gotti,Rake It Up (feat. Nicki Minaj),223456
2020-02-25 22:48,Gucci Mane,Both (feat. Drake),190311
2020-02-25 22:51,KAYTRANADA,GLOWED UP,188580
2020-02-25 22:56,Migos,Kelly Price (feat. Travis Scott),333760
2020-02-25 22:59,Nicki Minaj,Changed It,165920
2020-02-25 22:59,Smino,Netflix & Dusse,1098
2020-02-25 23:03,Migos,BBO (Bad Bitches Only),251858
2020-02-25 23:06,Gucci Mane,Peepin out the Blinds,184058
2020-02-25 23:10,Migos,T-Shirt,242407
2020-02-25 23:11,Playboi Carti,wokeuplikethis*,1717
2020-02-25 23:11,J. Cole,Neighbors,43055
2020-02-25 23:14,Maxo Kream,Bussdown,36083
2020-02-26 04:25,Bodega Boys,Ep 191: Cawknation Brunch,3469339
2020-02-26 04:26,Bodega Boys,Ep 191: Cawknation Brunch,13738
2020-02-26 04:26,Men I Trust,Seven,1023
2020-02-26 04:26,Lil Uzi Vert,UnFazed (feat. The Weeknd),1685
2020-02-26 04:28,Alina Baraz,High,167760
2020-02-26 04:32,Janelle Monáe,I Like That,200338
2020-02-26 04:35,Mura Masa,What If I Go?,195466
2020-02-26 04:38,Kehlani,Honey,199209
2020-02-26 04:40,Steve Lacy,Some,118393
2020-02-26 04:44,Rina Sawayama,Where U Are,232946
2020-02-26 04:48,Amber Mark,High On Your Love,236
2020-02-26 04:48,Joji,SLOW DANCING IN THE DARK,209273
2020-02-26 04:52,Daniel Caesar,We Find Love,254919
2020-02-26 04:55,SiR,Something Foreign (feat. ScHoolboy Q),152531
2020-02-26 04:59,Roy Woods,Balance (feat. dvsn & PnB Rock),167228
2020-02-26 13:41,Bodega Boys,Ep 191: Cawknation Brunch,5033378
2020-02-26 13:43,Bodega Boys,Ep 191: Cawknation Brunch,94469
2020-02-26 14:43,The Read,Just Leave,602534
2020-02-26 15:44,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),80746
2020-02-26 15:48,Sunday Service Choir,Revelations 19:1,188714
